dat_avg2	wind_zon_avg	wind_zon_stdev
2021-03-18 18:00:00	76.9729911710265	1.76164712350044
2021-03-18 18:15:00	78.4926461108047	0.0
2021-03-18 18:30:00	65.2352138418743	0.0
2021-03-18 18:45:00	78.7487212060122	0.0
2021-03-18 19:00:00	54.8763430007886	0.0
2021-03-18 19:15:00	36.1854584071379	0.0
2021-03-18 19:30:00	28.7413874320159	0.0
2021-03-18 19:45:00	9.49213285373729	0.0
2021-03-18 20:00:00	-4.02118658267593	9.99184557628561
2021-03-18 20:15:00	-13.3698460209268	0.0
2021-03-18 20:30:00	-15.528465391614	0.0
2021-03-18 20:45:00	-24.2554787448576	0.0
2021-03-18 21:00:00	-44.807718681443	0.0
2021-03-18 21:15:00	-52.2844908693181	0.0
2021-03-18 21:30:00	-56.3822657781301	0.0
2021-03-18 21:45:00	-67.9442049249773	5.53872485028102
2021-03-19 12:30:00	58.0849086852208	0.0
2021-03-19 12:45:00	63.5318400995134	0.0
2021-03-19 13:00:00	45.8613159001612	0.0
2021-03-19 13:15:00	48.4890063547235	0.0
2021-03-19 13:30:00	42.1304793465683	0.0
2021-03-19 13:45:00	46.567020114751	8.68481871552621
2021-03-19 14:00:00	42.5232905836127	0.0
2021-03-19 14:15:00	49.5478102657959	0.0
2021-03-19 14:30:00	44.5530844517531	0.0
2021-03-19 14:45:00	38.7294016777779	0.0
2021-03-19 15:00:00	35.6444391291659	0.0
2021-03-19 15:15:00	42.193403291338	0.0
2021-03-19 15:30:00	34.937398191849	0.0
2021-03-19 15:45:00	29.5511172557923	4.8133664169817
2021-03-19 16:00:00	39.6334384349338	0.0
2021-03-19 16:15:00	36.8306440341578	0.0
2021-03-19 16:30:00	39.3251101594517	0.0
2021-03-19 16:45:00	42.6263435344394	0.0
2021-03-19 17:00:00	37.0215953593707	0.0
2021-03-19 17:15:00	36.3323004241465	0.0
2021-03-19 17:30:00	40.5661352174078	5.6177099947095
2021-03-19 17:45:00	26.6448303392412	0.0
2021-03-19 18:00:00	22.0533747108928	0.0
2021-03-19 18:15:00	13.6605792954786	0.0
2021-03-19 18:30:00	11.889758116234	0.0
2021-03-19 18:45:00	6.69484046367349	0.0
2021-03-19 19:00:00	4.51288176401718	0.0
2021-03-19 19:15:00	0.674138487743641	3.59597170726459
2021-03-19 19:30:00	-5.0981821563787	0.0
2021-03-19 19:45:00	-17.0146691258024	0.0
2021-03-19 20:00:00	-24.5806837302049	0.0
2021-03-19 20:15:00	-27.654419497729	0.0
2021-03-19 20:30:00	-41.4806542700269	0.0
2021-03-19 20:45:00	-46.8598995074436	0.0
2021-03-19 21:00:00	-60.0886701859721	14.5761381280549
2021-03-19 21:15:00	-83.9129838339517	0.0
2021-03-19 21:30:00	-93.1532178007502	0.0
2021-03-19 21:45:00	-103.510486607996	0.0
2021-03-20 12:45:00	-120.908612453543	0.0
2021-03-20 13:00:00	57.4862463374492	0.0
2021-03-20 13:15:00	-15.1002120447833	0.0
2021-03-20 13:30:00	-10.2613951191312	0.0
2021-03-20 13:45:00	-9.82166258909822	14.263078749413
2021-03-20 14:00:00	1.48615391039469	0.0
2021-03-20 14:15:00	-1.22752735212459	0.0
2021-03-20 14:30:00	8.67009398758083	0.0
2021-03-20 14:45:00	26.6131537738704	0.0
2021-03-20 15:00:00	26.8924969808529	0.0
2021-03-20 15:15:00	27.6116016778014	0.0
2021-03-20 15:30:00	13.7460869750283	0.0
2021-03-20 15:45:00	0.385753556626729	0.584157262236284
2021-03-20 16:00:00	9.26021041327324	0.0
2021-03-20 16:15:00	15.7481222590165	0.0
2021-03-20 16:30:00	11.7040409017597	0.0
2021-03-20 16:45:00	8.62712770828104	0.0
2021-03-20 17:00:00	-7.3804272565762	0.0
2021-03-20 17:15:00	-11.0300325042475	0.0
2021-03-20 17:30:00	-36.9963487110909	9.06349998667495
2021-03-20 17:45:00	-54.510878342543	0.0
2021-03-20 18:00:00	-68.7158551904393	0.0
2021-03-20 18:15:00	-72.2756116869595	0.0
2021-03-20 18:30:00	-79.2821281755441	0.0
2021-03-20 18:45:00	-69.3850634643441	0.0
2021-03-20 19:00:00	-65.7230841232933	0.0
2021-03-20 19:15:00	-40.7116568685795	0.0
2021-03-20 19:30:00	-35.1104567618912	11.0951193074785
2021-03-20 19:45:00	-44.4845575777887	0.0
2021-03-20 20:00:00	-28.4103315987949	0.0
2021-03-20 20:15:00	-26.8757693658075	0.0
2021-03-20 20:30:00	-31.5710815507632	0.0
2021-03-20 20:45:00	-40.1156036448506	0.0
2021-03-20 21:00:00	-38.9092789881972	0.0
2021-03-20 21:15:00	-41.6082702687966	9.81610819270453
2021-03-20 21:30:00	-49.3096003779316	0.0
2021-03-20 21:45:00	-48.1891571616539	0.0
2021-03-21 12:30:00	20.2862912340477	0.0
2021-03-21 12:45:00	32.3072686425297	7.03964630699514
2021-03-21 13:00:00	32.1670649458685	0.0
2021-03-21 13:15:00	33.7590744366745	0.0
2021-03-21 13:30:00	29.262428992618	0.0
2021-03-21 13:45:00	36.9434626603743	0.0
2021-03-21 14:00:00	32.0859972323845	0.0
2021-03-21 14:15:00	33.873423314695	0.0
2021-03-21 14:30:00	13.4029988485963	5.98538008619933
2021-03-21 14:45:00	1.04511580633137	0.0
2021-03-21 15:00:00	-14.7461929498583	0.0
2021-03-21 15:15:00	-22.5318836969051	0.0
2021-03-21 15:30:00	-29.2862459898525	0.0
2021-03-21 15:45:00	-46.466235876369	0.0
2021-03-21 16:00:00	-45.1071383355142	0.0
2021-03-21 16:15:00	-62.0809184129378	8.3005196137628
2021-03-21 16:30:00	-41.1921101122323	0.0
2021-03-21 16:45:00	-80.0786366896316	0.0
2021-03-21 17:00:00	-53.1928078127874	0.0
2021-03-21 17:15:00	-36.4631134418364	0.0
2021-03-21 17:30:00	-28.4264000900011	0.0
2021-03-21 17:45:00	-22.0371419447313	0.0
2021-03-21 18:00:00	16.6234199953117	22.8223906826452
2021-03-21 18:15:00	8.54605954763025	0.0
2021-03-21 18:30:00	14.4160100097343	0.0
2021-03-21 18:45:00	8.92475928359473	0.0
2021-03-21 19:00:00	9.45970471867851	0.0
2021-03-21 19:15:00	18.4554064947384	0.0
2021-03-21 19:30:00	3.05436596162914	0.0
2021-03-21 19:45:00	0.282967517299672	0.0
2021-03-21 20:00:00	14.5190587830819	0.0787262974905272
2021-03-21 20:15:00	10.9671848837873	0.0
2021-03-21 20:30:00	22.6008249768026	0.0
2021-03-21 20:45:00	19.5451136315318	0.0
2021-03-21 21:00:00	4.30519204468591	0.0
2021-03-21 21:15:00	20.28645475588	0.0
2021-03-21 21:30:00	7.97354857244989	0.0
2021-03-21 21:45:00	23.8515744531287	0.0
2021-03-22 13:00:00	9.28767702105079	0.0
2021-03-22 13:15:00	40.0984811933027	27.7189717138211
2021-03-22 13:30:00	46.6386542800902	0.0
2021-03-22 13:45:00	48.2115880830695	0.0
2021-03-22 14:00:00	26.640227557396	0.0
2021-03-22 14:15:00	46.5637625753369	0.0
2021-03-22 14:30:00	35.5427743017113	0.0
2021-03-22 14:45:00	28.9617140140498	0.0
2021-03-22 15:00:00	27.3477640967198	5.94858800780595
2021-03-22 15:15:00	28.4477616944262	0.0
2021-03-22 15:30:00	32.9352237919209	0.0
2021-03-22 15:45:00	28.1864199159103	0.0
2021-03-22 16:00:00	27.1776727018709	0.0
2021-03-22 16:15:00	21.9799241305431	0.0
2021-03-22 16:30:00	19.3432207941039	0.0
2021-03-22 16:45:00	29.3259082714628	10.575988792822
2021-03-22 17:00:00	34.7829152947964	0.0
2021-03-22 17:15:00	36.2265532934478	0.0
2021-03-22 17:30:00	32.9317141916514	0.0
2021-03-22 17:45:00	20.9205841135672	0.0
2021-03-22 18:00:00	12.1463570790962	0.0
2021-03-22 18:15:00	8.71358627622887	0.0
